case,speaker,content,is_fraud
案例-61,杨可欣,接下来就是充点资金进去试试，先从小金额开始，看看回报如何。,True
案例-61,李明,好吧，我先充2000元进去试试。,False
案例-61,杨可欣,你真聪明，这就是投资的第一步，很快你就会看到回报的。,True
案例-62,李强,你好，陈女士。我是李强，一家投资公司的顾问。很高兴在这个投资群里认识你。,False
案例-62,陈丽,你好，李先生。很高兴认识你。,False
案例-62,李强,陈女士，你对投资感兴趣吗？我这里有些不错的投资项目，收益很高。如果你有兴趣，我可以详细给你介绍。,True
案例-62,陈丽,真的吗？太好了，我最近确实在考虑投资。你方便现在给我详细介绍一下吗？,False
案例-62,李强,当然可以。我们公司有一个新的投资平台，专注于高科技股权投资，回报率非常稳定。你可以先少量投资，看看效果如何。很多客户都赚了不少钱。,True
案例-62,陈丽,听起来不错，那我先试着投资一部分看看。,False
案例-62,李强,那太好了。你可以通过这个链接注册并投资，这是我们公司的正规平台。注册和操作都非常简单，如果有任何问题你可以随时联络我。,True
案例-62,陈丽,好的，我马上注册。,False
案例-62,李强,陈女士，注册完了吗？方便截图给我确认一下吗？,True
案例-62,陈丽,已经注册好了，这是截图。,False
案例-62,李强,非常棒！接下来你可以进行第一次投资，我建议你先投入5000元试试水。看看回报效果如何。,True
案例-62,陈丽,好的，我先投5000元。,False
案例-62,李强,陈女士，你真是眼光独到。我相信不久之后你会看到回报。为了确保你能及时看到收益，请记得每天登录平台查看。,True
案例-62,陈丽,好的，我会每天关注平台的。,False
案例-62,李强,陈女士，最近平台上的一些项目收益特别好，我建议你再追加一些投资。这是一个难得的机会。,True
案例-62,陈丽,李先生，我看收益确实不错，我准备再投一些。但是最近手头有点紧，可能需要借点钱。你觉得值得吗？,False
案例-62,李强,那当然值得，这个机会真的很难得。我相信你一定会很快看到丰厚的回报。一些客户通过这个平台已经实现了财务自由。,True
案例-62,陈丽,好的，那我去借点钱再投。谢谢你的建议。,False
案例-62,警察,陈女士，我们是从化区反诈中心的民警。最近接到了关于你可能遭遇诈骗的预警。能否请你冷静一下，听我们详细分析一下你的情况？,False
案例-62,陈丽,真的吗？但我觉得我的'男友'和我感情很不错，他也给了我很多好的投资建议。,False
案例-62,警察,陈女士，这种情况其实是典型的'杀猪盘'诈骗。我们详细了解了一下，你们交往和投资的情况存在很多疑点，希望你能重新考虑一下。你可以试试联系一下那个投资平台和他的联系方式。,False
案例-62,陈丽,好的，我再尝试联系一下。天哪，那个网站现在打不开了，他的联系方式也无法接通。,False
案例-62,警察,陈女士，很抱歉地告诉你，你可能真的被骗了。很庆幸的是我们及时阻止了你进一步的投资，避免了更大的损失。接下来我们会尽力帮助你追回损失。,False
案例-62,陈丽,谢谢你们的提醒。我真是太大意了，希望能尽快追回损失。,False
案例-63,李强,你好，我叫李强，是一名投资顾问，很高兴认识你。,True
案例-63,王珊珊,你好，我叫王珊珊，也是很高兴认识你。,False
案例-63,李强,珊珊，你平时有什么兴趣爱好呢？,False
案例-63,王珊珊,我喜欢运动和读书，你呢？,False
案例-63,李强,我平时也喜欢运动，尤其是跑步，还喜欢研究一些投资理财的项目，有时候也会跟朋友出去旅游。,True
案例-63,王珊珊,投资理财？你是专门做这方面的吗？,False
案例-63,李强,是的，我已经做了好几年了，有一些特别好的项目，也赚了一些钱。如果你感兴趣的话，有机会可以介绍给你。,True
案例-63,王珊珊,听起来不错，不过我对投资不是很了解，怕会亏。,False
案例-63,李强,不用担心，我可以指导你，最近我发现了一个特别好的平台，可以带我们一起做，收益非常稳定。,True
案例-63,王珊珊,真的吗？那要怎么操作呢？,False
案例-63,李强,首先你需要注册一个账号，然后充值一点资金进去，我会指导你一步步操作，真的很简单。,True
案例-63,王珊珊,好吧，那我试试看，要充值多少呢？,False
案例-63,李强,你可以先充值131.4元，试试水，然后我会告诉你怎么操作。,True
案例-63,王珊珊,好的，我试试看。,False
案例-63,李强,你看，你这次充值131.4元，瞬间赚了520元吧？这只是开始，我再教你下一步。,True
案例-63,王珊珊,真的赚了！那接下来呢？,False
案例-63,李强,接下来你再充值520元，这样可以赚更多。,True
案例-63,王珊珊,好的，我去充值。,False
案例-63,李强,充值完成之后，你看看你的收益，是不是又增加了？,True
案例-63,王珊珊,是的，太不可思议了！,False
案例-63,李强,这就是这个平台的魅力所在，下次你可以尝试充值更多，这样赚得更多。,True
案例-63,王珊珊,那我充值5200元，可以吗？,False
案例-63,李强,当然可以，我会继续指导你，让你赚更多的钱。,True
案例-63,王珊珊,好的，我去充值。,False
案例-63,王珊珊,怎么回事，这次资金没有增加？,False
案例-63,李强,啊，真的很抱歉，看来是平台出现了问题，我会帮你解决的。不要担心，再试一次应该可以的。,True
案例-63,王珊珊,好的，那我再试试。,False
案例-63,王珊珊,还是不行，怎么办？,False
案例-63,李强,真的很抱歉，让你受到了损失。不过我们一起努力，一定可以把损失赚回来的。,True
案例-63,王珊珊,好吧，我相信你，再试一次。,False
案例-64,高女士,你好，我是高女士。前段时间在网上认识你，今天想聊一聊。,False
案例-64,李自健,高女士，你好，我是李自健，非常高兴认识你。我是一家知名企业的高管，平时很忙，但也会抽时间和朋友聊聊天。,False
案例-64,高女士,李先生，你的工作看起来很忙很成功，真的很佩服你。,False
案例-64,李自健,哪里，哪里，只是工作需要。有时候忙起来真的很累，但还能认识像你这样有趣的人，也是我的幸福。,False
案例-64,李自健,最近企业正在处理一些重要项目，有机会的话可以跟你聊聊投资方面的事情，你有没有兴趣？,True
案例-64,高女士,投资？听起来挺不错的，但是我对这方面了解不多。,False
案例-64,李自健,没关系，我可以教你。我这边有一个很好的投资机会，回报率高。不过投资前，我们还是要多交流一下，增进些感情，这样你也会更安心。,True
案例-64,高女士,那真是太好了，谢谢你愿意教我。,False
案例-64,李自健,不用客气，都是朋友嘛。对了，有什么问题可以随时问我，我会尽力帮你解答。,True
案例-64,高女士,好的，那我先回去研究研究，到时候再联系你。,False
案例-64,李自健,好的，有任何疑问随时联系我，期待我们的合作哦。,True
案例-64,高女士,最近我按照你说的，学习了一些投资知识，感觉还不错。,False
案例-64,李自健,高女士，你学习得很快呢！其实真正的操作很简单，我这边有一个合适的机会，不知道你有没有兴趣深入了解一下？,True
案例-64,高女士,是吗？那你能具体讲讲吗？,False
案例-64,李自健,当然，这个项目是关于期货交易的，回报率相当高。而且，我可以用你的名义投资，这样就不会暴露我的身份，你只需要提供15万的本金，所有操作我来帮你完成。,True
案例-64,高女士,听起来不错，你这么忙，我这么做真的好吗？,False
案例-64,李自健,当然没问题，相信我，这个项目一定会成功！,True
案例-64,高女士,那好吧，我去准备资金。,False
案例-64,李自健,太感谢你了，相信我们一定会合作愉快的。,True
案例-65,叶伟,你好，我叫叶伟，目前在一家投资公司工作，平时喜欢研究一些新奇的投资项目。方便认识一下吗？,False
案例-65,李芳,你好，我叫李芳，很高兴认识你。你是做投资的吗？,False
案例-65,叶伟,是的，我一直在金融行业工作。如果你感兴趣的话，我们可以多聊聊投资的事情，我最近发现了一个不错的投资平台。,True
案例-65,李芳,听起来不错，可以详细说说吗？,False
案例-65,叶伟,当然，这个平台主要是做短期理财的，收益非常可观。而且操作也非常简单，只要下载APP并注册，就可以开始投资了。其实我已经投资了一段时间，收益都还不错。,True
案例-65,李芳,真的？那真的是太好了。你能教教我怎么操作吗？,False
案例-65,叶伟,没问题，我先发你一个注册链接，你注册之后我再告诉你具体怎么投资。,True
案例-65,李芳,好的，我已经注册好了。接下来怎么做呢？,False
案例-65,叶伟,接下来你可以先小额投资尝试一下，看看收益效果。如果觉得不错，再进行更大金额的投资。我当初也是这样试了一下，发现这个平台非常靠谱，我的收益已经翻番了。,True
案例-65,李芳,那我试试看先投一点小额。,False
案例-65,叶伟,好的，如果有任何问题都可以随时问我。我之前投了几千块，几天后就赚了不少。你可以先投个几百，看下效果。,True
案例-65,李芳,好的，我投了一千块，看看怎么样。,False
案例-65,叶伟,刚开始这样是稳妥的，你也可以每天登录看看收益情况。其实投资理财就是要积少成多，看到不错的收益后再加大投入。,True
案例-65,叶伟,一段时间后，看了下你的投资收益，是不是还不错？是不是觉得这个平台很靠谱？,True
案例-65,李芳,是的，我确实看到了一些收益，我准备再追加一些投资。,False
案例-65,叶伟,完全可以啊，这样效果会更好。记得投资有个策略，见好就收，如果遇到问题随时联系我，我会指导你的。,True
案例-65,李芳,好的，我再追加一万元试试。,False
案例-65,叶伟,放心吧，这个平台我用了这么久一直都很稳定，你追加投资后收益更明显。如果提现遇到任何问题，也都可以找我。,True
案例-65,李芳,好，我相信你。,False
案例-65,李芳,叶伟，我准备提现，但平台说需要缴纳手续费和税费。这正常吗？,False
案例-65,叶伟,是的，这非常正常，平台都是这样的。你先缴纳这些费用，之后就可以顺利提现了。如果有任何问题，就告诉我，我会帮你解决。,True
案例-65,李芳,好的，我再试试。,False
案例-65,李芳,叶伟，为什么我缴纳了费用还不能提现，对方说我的银行卡被冻结，还要缴纳保证金。,False
案例-65,叶伟,这种情况也有可能发生，资金被冻结是平台为了安全考虑，你再缴纳保证金就能解决这个问题了。,True
案例-65,李芳,可是我现在已经投了很多钱了，这样会不会有问题？,False
案例-65,叶伟,你尽管放心，我保证这是最后一步，很快就能顺利提现。如果有任何问题，我都会第一时间帮你解决。,True
案例-66,蒋辉,你好，我是蒋辉，一位在金融行业工作了10年的资深投资顾问。在这个平台遇见你真是缘分啊。,False
案例-66,李芳,你好，很高兴认识你。你能多介绍一下你自己吗？,False
案例-66,蒋辉,当然可以。我毕业于北京大学金融系，现在在一家跨国企业担任投资顾问。平时工作比较忙，但一有空闲时间，我就喜欢研究投资理财，帮助一些朋友增加他们的资产。,True
案例-66,李芳,听起来你很成功啊，你能告诉我一些投资的经验吗？,False
案例-66,蒋辉,当然可以。其实投资需要一点技巧和经验。我最近发现了一个不错的投资平台，回报率很高，而且操作起来也很简单。不知道你有没有兴趣了解一下？,True
案例-66,李芳,听起来不错啊，你能详细讲讲吗？,False
案例-66,蒋辉,这个平台是我一位朋友推荐给我的，他已经赚了不少钱了。操作也很简单，只需要注册账号，然后根据我的指引进行投资，就能获得稳定收益。我可以一步一步教你，绝对没有风险。,True
案例-66,李芳,那我怎么才能加入呢？,False
案例-66,蒋辉,很简单，我先给你发一个注册链接，你注册一下，然后验证身份信息。之后我会给你一些投资建议，放心，一开始投入的金额不需要太多，只是试试看效果。,True
案例-66,李芳,好吧，我试试看。,False
案例-66,蒋辉,很好，你先注册我发给你的链接，然后尽快告诉我你的账号信息。我们开始第一笔小投资，看看效果。,True
案例-66,李芳,我已经注册好了，接下来怎么做？,False
案例-66,蒋辉,接下来我们先进行一笔小额投资，你转1000元到这个平台的账号上，然后等着收益到账。你会发现回报率很高，这样你就可以加大投资了。,True
案例-66,李芳,好的，我马上去操作。,False
案例-67,王宇,你好，我在某婚恋APP上看到了你的资料，觉得我们很聊得来，可以加个微信吗？,False
案例-67,彭某某,你好，可以啊，你看起来也很不错。,False
案例-67,王宇,加微信感觉不够安全，你下载一个叫“蝙蝠”的软件吧，我们可以在上面聊天。,True
案例-67,彭某某,好的，我这就下载。,False
案例-67,王宇,最近天气冷了，记得多穿点衣服，不要感冒了。我在成都新都区农业银行上班，有机会来成都我带你去玩。,False
案例-67,彭某某,谢谢关心，你人真好。,False
案例-67,王宇,对了，告诉你一个小秘密，我有一个熟人知道黄金涨跌的内幕消息，通过一个特定网站投资黄金稳赚不赔，你要不要试试？,True
案例-67,彭某某,真的吗？会不会有风险啊？,False
案例-67,王宇,当然不会了，我之前在这个网站上投资过几次，每次都赚钱。我可以教你，而且我自己也在投，这是很安全的。,True
案例-67,彭某某,听起来不错，那我就试试看。,False
案例-67,王宇,你先转1万元试试，根据我的经验，这个数额合适，稳住心态，一定能赚到钱。,True
案例-67,彭某某,好，我这就转账。,False
案例-67,王宇,你看到没有？刚刚的那笔交易，你已经赚到了一些钱，现在可以提现了。,True
案例-67,彭某某,真的呢，确实提现成功了，那再试试多投一点吧。,False
案例-67,王宇,不错吧，继续投吧，这次再加点，有信心一定赚钱。,True
案例-67,彭某某,好的，这次我再投3万。,False
案例-67,王宇,看到没有，又赚了不少，你再投得多点，就能大赚一笔。,True
案例-67,彭某某,嗯，我这次全投了，一共是10万。,False
案例-67,王宇,非常好，过几天你再看，一定会有好消息的。,True
案例-67,彭某某,奇怪，为什么现在网站显示系统维护，不能提现了？,False
案例-67,解说,（王宇已经消失，并无法再联系到）,True
案例-68,李伟,嗨，张婷，好久不见了！最近怎么样啊？,False
案例-68,张婷,还好啊，李伟，你呢？工作怎么样？,False
案例-68,李伟,工作挺顺利的，我最近在做一个投资项目，还不错，收益挺高的。,False
案例-68,张婷,哦？是什么投资项目啊？,False
案例-68,李伟,是这样的，我最近投资了一个彩票投注平台，回报率很高，一开始我也不确定，但试了几次后发现真的很有效。,True
案例-68,张婷,真的吗？那能具体说说吗？,False
案例-68,李伟,当然可以。这个平台是由国内知名的彩票公司运营的，非常正规。我一开始也半信半疑，但后来看到收益真的很高。而且还有人专门指导投注策略，收益几乎是稳赚不赔。,True
案例-68,张婷,听起来还不错，那你赚了多少？,False
案例-68,李伟,起初我只投了一万元，结果一个月内翻了三倍，现在已经赚了三万元了。而且还有很多人也在这个平台上投资，都说效果很好。,True
案例-68,张婷,那我要怎么参与呢？,False
案例-68,李伟,很简单，我可以给你一个注册链接，你注册之后就能开始投资了。如果你有任何问题，可以随时找我，还有平台的客服也非常专业。,True
案例-68,张婷,好的，谢谢你，李伟。,False
案例-68,李伟,不客气的，张婷。我真的很希望你也能赚到钱，大家一起发财嘛。,True
案例-68,李伟,对了，刚开始你可以投个一两万试试，等有了收益再加大投资，这样风险也不大。,True
案例-69,郝云,你好，我在58同城上看到你们公司在招聘，不知道职位还在不在招聘中？,False
案例-69,赵伟,你好，我们是深圳市中科绿建环保工程有限公司，目前确实在招聘。请加一下我们负责人的QQ号进行线上面试。,True
案例-69,郝云,好的，请问负责人QQ号是多少？,False
案例-69,赵伟,负责人QQ号是123456，请尽快添加。,True
案例-69,郝云,已经添加了，对方备注显示是公司的老总。,False
案例-69,王建军,你好，我是公司的老总王建军，非常高兴认识你。看了一下你的简历，觉得非常不错。,True
案例-69,郝云,谢谢您的夸奖，您有什么需要了解的吗？,False
案例-69,王建军,不用太紧张，简单聊聊就行。你可以下个月直接入职。对了，我是毕业于某沿海的985大学，自小父母离异，由奶奶拉扯长大。,True
案例-69,郝云,哦，原来您这么优秀，对事业应该很有帮助吧？,False
案例-69,王建军,是啊，经历了很多之后我才有了今天的成就。所以忘了告诉你，为了更好交流，我把我的身份证也发给你看看。,True
案例-69,郝云,看了您的身份证，真的像是很靠谱的人。,False
案例-69,王建军,谢谢你的信任。对了，我最近在炒股，有个好机会想推荐给你，你可以下载博裕环海APP看看。,True
案例-69,郝云,真的可以赚钱吗？,False
案例-69,王建军,当然了，我已经赚了不少钱了。你也可以试试，就当是个投资机会。,True
案例-69,郝云,好吧，我先投入几万元看看。,False
案例-69,郝云,为什么APP提现不了？,False
案例-69,王建军,你放心，可能是系统问题。你再等等，我帮你看看。,True
案例-69,郝云,刚联系招聘时的人事说你因挪用公款被拘留了，这是真的么？,False
案例-69,王建军,是的，我被冤枉了，需要钱保出来。求你帮我贷款救我。,True
案例-69,郝云,好吧，我会尽快处理。,False
案例-69,郝云,为什么还是没有消息，你能再给个具体位置查证吗？,False
案例-69,王建军,我真的没办法了，求求你再等等处理。,True
案例-70,李辉,你好，我是李辉，开了一家美容院。这是我的微信，咱们可以聊聊嘛？,True
案例-70,张强,你好，李小姐。我叫张强，做销售工作的。很高兴认识你。,False
案例-70,李辉,张先生，你做销售真是辛苦啊。我这边倒是比较自由，自己当老板。,True
案例-70,张强,李小姐真厉害！我一直想创业，但总觉得风险太大。,False
案例-70,李辉,其实创业也没那么难，我最近投资的一个项目就不错，回报很高呢。,True
案例-70,张强,哦？能和我说说具体是什么项目吗？,False
案例-70,李辉,当然可以啊。最近有一个叫“银座”的赌博网站，投资很稳，我朋友们都在上面赚钱。,True
案例-70,张强,赌博网站？这听起来有点危险啊。,False
案例-70,李辉,实不相瞒，其实它也有正规的投注项目，比如体育竞赛之类的，只要有内幕信息，收益很稳定。,True
案例-70,张强,真的吗？我还是有点不放心。,False
案例-70,李辉,可以理解，你可以先少投一点试试。反正是小钱，试试看也没什么损失。,True
案例-70,张强,嗯，那我考虑一下，你的朋友们都在上面赚到钱了吗？,False
案例-70,李辉,是的，大家都赚翻了！不信你也可以注册个账户看看，叫银座网站，我发你链接。,True
案例-70,张强,好吧，那我试试看。,False
案例-70,李辉,记得把我发给你的邀请码填进去哦，这样我们还能一起交流心得。,True
案例-70,张强,好的，我去注册看看。,False
案例-70,李辉,怎么样，注册成功了吗？就先投个小额的试试看吧。,True
案例-70,张强,注册好了，我投了500块。感觉挺简单的。,False
案例-70,李辉,太好了！等着看回报吧，这个网站非常稳定。,True
案例-70,张强,真的赢钱了！我打算再投点大的试试。,False
案例-70,李辉,当然可以，相信我，这个网站绝对可靠。我自己也投了不少。,True
案例-71,李磊,你好，我是李磊，我注意到我们在这个交友平台上有很多共同兴趣，想和你多聊聊。,False
案例-71,王静,你好，李磊，我是王静。我也很喜欢和你聊，因为你看起来很真诚。,False
案例-71,李磊,谢谢你，王静。其实我还特别喜欢投资理财，你有没有兴趣了解一些赚钱的机会？,True
案例-71,王静,哦？听起来不错，我对投资理财也有一点兴趣，能具体说说吗？,False
案例-71,李磊,当然可以，我最近发现了一个很靠谱的APP，可以用来炒虚拟货币。我已经小赚了一笔，想和你分享。,True
案例-71,王静,真的吗？你能教教我怎么操作吗？,False
案例-71,李磊,当然，首先你下载这个APP，然后我一步一步指导你操作。相信我，赚钱真的很快。,True
案例-71,王静,好的，我下载好了，接下来怎么做？,False
案例-71,李磊,好的，接下来你往这个账户里先转几千元试试，看看收益如何。如果有问题，我随时帮你解决。,True
案例-71,王静,没问题，我先转3000元试试。,False
案例-71,李磊,转好了告诉我，我来帮你看看接下来的操作。,True
案例-71,王静,我已经转好了，接下来怎么做？,False
案例-71,李磊,好，现在依照我给你的这套方法逐步操作，你会看到收益很快就会增加。相信我，我在这个领域经验丰富。,True
案例-71,王静,好的，我依你说的操作了，确实看到有一些收益了。,False
案例-71,李磊,厉害吧？接下来可以加大投入，这样赚得更多更快。你看到的，只是开始。,True
案例-71,王静,嗯，我再投一些试试看。,False
案例-71,李磊,很好，我有点忙了，你继续操作，有问题随时联系我吧。,True
案例-71,王静,好的，我会继续跟着你的方法操作。,False
案例-71,王静,李磊，我今天发现账户里的钱不见了，这是怎么回事？可以帮我查一下吗？,False
案例-71,系统消息,对方已将你拉黑。,True
案例-72,李伟,你好，我看到你在理财群里很活跃，感觉你也对投资挺感兴趣的，加个好友聊聊吧！,True
案例-72,黄明,你好，我是黄明，可以啊。,False
案例-72,李伟,黄哥，我最近刚做了一个外汇投资，收益非常不错。你也对理财感兴趣，为什么不试试呢？,True
案例-72,黄明,外汇投资？能跟我说说吗？,False
案例-72,李伟,是这样的，我有一个内部消息来源，这些人对行情非常了解，我可以推荐你加入，真的赚了不少钱呢。每天都有几万美元到账，相信我，这样你不用再为还房贷车贷发愁了。,True
案例-72,黄明,听上去不错啊，不过我还是有些犹豫。,False
案例-72,李伟,我理解你的犹豫，这样吧，你先小试一下，投资200美元看看效果，我给你链接，你试试提现是否顺利再决定。,True
案例-72,黄明,好吧，我试试200美元的。,False
案例-72,李伟,这是链接，点进去注册账号，然后充值200美元试试吧。,True
案例-72,黄明,我试了一下，确实可以提现。看上去还不错。,False
案例-72,李伟,我没骗你吧？如果你觉得可以，那就多投资一些吧，收益会更可观的。,True
案例-72,黄明,好吧，那我再多投一些，试试看吧。,False
案例-72,李伟,你转账到这个账户，我保证你赚大钱。,True
案例-72,黄明,我已经转账30万元了，期待能有好收益。,False
案例-72,李伟,没问题的，金额越大收益越高。,True
案例-72,黄明,我看到我账户上确实有收益了，这个月可以提现了吗？,False
案例-72,李伟,不好意思，系统显示资金暂时冻结，你需要再投资20万元解冻，然后就能提现了而且收益也会上涨。,True
案例-72,黄明,什么？还要再投20万元？我感觉不太对劲。,False
案例-72,李伟,放心，这是为了更大收益，你大可以找银行贷款。贷款成功后，收益和本金很快都能取出来。,True
案例-72,黄明,这样啊，我考虑下。,False
案例-72,黄明,再想了想，还是觉得有问题，果然是被骗了。我要报警。,False
案例-73,韩强,你好，我看到你在某知名交友网站的个人资料，觉得你很有魅力，想认识你一下。,True
案例-73,李明,你好啊，很高兴认识你。,False
案例-73,韩强,很高兴能认识你。可以加个微信吗？聊起来更方便。,True
案例-73,李明,好的，这是我的微信号：xxxxxxx,False
案例-73,韩强,加你了，我平时喜欢健身、旅游，看你朋友圈你也很喜欢旅行对吧？,False
案例-73,李明,是的，我喜欢去不同的地方看看风景。,False
案例-73,韩强,你去过的地方真多，我有时间也要多去旅游，放松放松。对了，我知道一个很好的博彩平台，自己赚点钱旅游更方便，你有兴趣了解一下吗？,True
案例-73,李明,博彩平台？我对这些不太了解啊，是不是有点复杂？,False
案例-73,韩强,不复杂的，这个平台操作很简单，而且我有朋友通过这个平台赚了不少钱，你可以试试看，投入不大，先试试水呗。,True
案例-73,李明,听起来还不错，那怎么操作呢？,False
案例-73,韩强,其实很简单，我给你个链接，你注册一个账户，然后投个几百块钱试试，肯定能赚。等你提现了就知道平台有多靠谱了。,True
案例-73,李明,好吧，那我试试。,False
案例-73,韩强,你看，这次你赚了200块，是不是很轻松？你可以考虑再投入点，这个时候多赚点，放在银行利息都高。,True
案例-73,李明,嗯，确实赚了点，那我再投点试试。,False
案例-73,韩强,非常好，记得多投点，你一定会赚更多！我之前就是这样，后来赚了不少，几乎每天都有收入。,True
案例-73,李明,好的，我再投2000块进去。希望这次能更赚。,False
案例-73,韩强,一定没问题！你这样才能稳赚不赔。我朋友都这样，每次都能多赚不少。,True
案例-73,李明,为什么我想提现的时候，平台提示账户异常？,False
案例-73,韩强,别担心，这种情况有时候会发生，你只需要补充资金升级会员才能正常提现，继续充点钱进去，反正以后提现也方便了。,True
案例-73,李明,好吧，那我再充一些进去，希望这次没问题了。,False
案例-73,韩强,一定没问题，相信我，这平台就是这样操作，他们只是保证资金安全才这样要求的。,True
案例-73,李明,怎么又不能提现了？！这次是什么问题？,False
案例-73,韩强,冷静点，别着急，我来帮你问问客服，应该没问题的。可能是你的账号还得刷点流水才能解锁提现功能。,True
案例-74,李明,你好，很高兴认识你。我叫李明，刚刚创业不久，现在在经营一家科技公司。,False
案例-74,王丽,你好，李明。我是王丽，平时工作比较忙，很少有机会认识新朋友。,False
案例-74,李明,我理解，现代工作压力都很大。你平时喜欢做些什么放松自己？,False
案例-74,王丽,我喜欢看电影、旅游，还有时候会做些手工活。你呢？,False
案例-74,李明,我平时也喜欢旅游，还有健身。最近刚刚学会了一些投资技巧，感觉收益挺不错的。,False
案例-74,王丽,投资？听起来不错，但我对这方面不太了解，好像挺复杂的。,False
案例-74,李明,其实也不难，我可以教你一些基础的知识，再带你一起尝试一下一些小额投资，看看效果如何。,True
案例-74,王丽,真的吗？那太好了，我正好想多了解一些理财方面的知识。,False
案例-74,李明,当然，不用担心，我有些内部消息，能够保证一定的收益。我们可以从小金额开始，等你熟悉了再逐步加大投资。,True
案例-74,王丽,好，那我听你的安排，什么时候开始合适？,False
案例-74,李明,我们可以明天就开始，我先给你介绍一些平台和操作流程，之后你可以跟着我一起做。,True
案例-74,王丽,好的，谢谢你，李明。我感觉自己真的很幸运，能遇见你。,False
案例-74,李明,不客气，朋友之间应该互相帮助。希望我们一起能有好的收益。,True
案例-75,李云峰,方女士，你好！我是李云峰，在重庆从事房地产生意。刚刚看到你在朋友圈分享的内容，不知道需不需要一些投资建议？,False
案例-75,方女士,你好，李先生。我最近确实在考虑一些投资项目，你有什么好的建议吗？,False
案例-75,李云峰,当然，我有个不错的投资平台，回报率很高，而且操作也很简单。我自己一直在用，收益一直很稳定。,True
案例-75,方女士,听起来不错，这个平台叫什么名字？,False
案例-75,李云峰,是一个叫做Golden Investment的APP，你可以先试着下载一下，我可以指导你如何操作。,True
案例-75,方女士,好的，那我现在就下载试试。,False
案例-75,李云峰,下载好了告诉我，我来教你怎么投资，真的很简单，并且包赚不赔。,True
案例-75,方女士,我已经下载好了，接下来怎么做呢？,False
案例-75,李云峰,首先，你先往这个平台里投2万块钱试试，我保证你会看到显著的收益。,True
案例-75,方女士,好，我投了2万元，现在呢？,False
案例-75,李云峰,看，几秒钟你就赚了200多块钱，是不是非常简单？,True
案例-75,方女士,真的耶！这个平台确实不错，那我再多投一点。,False
案例-75,李云峰,没问题，你尽管多投一些钱进去，收益肯定会更高。,True
案例-75,方女士,我这几天已经投了不少钱进去，也赚了些钱。不过，我现在想提现，可以怎么操作呢？,False
案例-75,李云峰,提现需要再投入一部分资金才能全部提现，其实就是平台的一个安全机制。,True
案例-75,方女士,那好吧，我再向我哥哥借点钱。,False
案例-75,方女士,哥哥，这个平台只要再投钱就可以提现了，你可以借我点钱吗？,False
案例-75,方女士的哥哥,这肯定是骗局！你赶紧报警吧！,False
案例-75,方女士,好的，谢谢哥哥，我这就报警。,False
案例-76,刘凯月,你好！我是刘凯月，看到你的资料觉得我们挺合适的，可以加个微信吗？在微信上聊比较方便。,True
案例-76,阿芬,你好啊，好的，这是我的微信号。,False
案例-76,刘凯月,阿芬，最近过得怎么样？我今天去健身房了，这张照片是刚拍的，怎么样，还不错吧？,True
案例-76,阿芬,还好啊，你生活真充实，我平时也喜欢去健身房。,False
案例-76,刘凯月,是啊，保持健康很重要。对了，我平时还喜欢研究投资，特别是博彩和数字货币，收益挺不错的。,True
案例-76,阿芬,哦，真的吗？听起来蛮不错的，但我对这些不太了解。,False
案例-76,刘凯月,没关系，我可以教你。其实操作很简单，只要按照我说的做，肯定能赚。这里有个秘密网站，我平时忙不过来，你可以帮我操作吗？,True
案例-76,阿芬,好啊，可以试试。叫什么网站？,False
案例-76,刘凯月,这是链接，每天上午10点和下午4点都会有一个系统维护的时间，只要抓住这个机会，就能赚到汇率差。很简单的，我会告诉你怎么做。,True
案例-76,阿芬,了解，那我试试看。,False
案例-76,刘凯月,昨天不是说投资3万元吗？我看你账户显示盈利了不少，继续这样做，赚得会更多。你对这样赚钱方式感觉如何？,True
案例-76,阿芬,确实赚了不少，我觉得挺好的，我有点心动了。,False
案例-76,刘凯月,那太好了，继续充钱进去吧，我会告诉你押大押小，这样我们肯定会赚更多的！,True
案例-76,阿芬,好，我再充一些进去看看效果。,False
案例-76,刘凯月,继续按照我的指示押大或押小，账户已经显示有四百多万了，太棒了！你果然有投资眼光！,True
案例-76,阿芬,太好了，之前没想到能赚这么多。,False
案例-76,刘凯月,最近还有一波好机会，充值20万元全押大，非常稳的，可以赚得更多。这样我们都能赢大笔钱了！,True
案例-76,阿芬,好，我再充20万进去，希望这次也能成功。,False
案例-76,刘凯月,这次肯定没问题，相信我，马上会有大收益的。,True
案例-76,阿芬,怎么回事？账户里的钱全没了，网站也打不开了！,False
案例-76,刘凯月,哦，可能押注错了，等等再试试。,True
案例-76,阿芬,你怎么不回消息了？是不是出什么事了？,False
案例-76,阿芬,天哪，他把我拉黑了，我被骗了！,False
案例-77,庆哥,你好，我是庆哥，我女儿不小心加了你微信，很抱歉打扰到你。,False
案例-77,吴芳兰,没关系，孩子不懂事嘛。,False
案例-77,庆哥,看来你很喜欢孩子，我女儿一开始也不懂事，让你见笑了。,False
案例-77,吴芳兰,放心，我理解的。,False
案例-77,庆哥,我觉得你很善良，我们可以做朋友吗？,False
案例-77,吴芳兰,好的，我也很喜欢认识新朋友。,False
案例-77,庆哥,早上好，这份最真挚的祝福送给你，我特意写了一段祝福语，希望你喜欢。,False
案例-77,吴芳兰,哇，谢谢你，真的很感动。,False
